Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT	WFGM	WFGA	WFGM3	WFGA3	WFTM	WFTA	WOR	WDR	WAst	WTO	WStl	WBlk	WPF	LFGM	LFGA	LFGM3	LFGA3	LFTM	LFTA	LOR	LDR	LAst	LTO	LStl	LBlk	LPF
2025	25	3266	59	3353	57	A	0	21	61	5	16	12	17	15	23	14	23	12	6	16	25	63	4	16	3	6	12	24	9	22	11	8	19
2025	25	3274	79	3150	63	H	0	28	59	4	22	19	21	13	31	20	16	3	1	13	23	62	8	19	9	10	8	15	13	7	10	1	18
2025	25	3276	68	3125	58	N	0	20	60	9	25	19	21	16	29	15	19	6	2	16	19	60	5	31	15	18	9	23	9	14	10	3	21
2025	25	3278	61	3222	44	N	0	23	60	6	23	9	11	11	30	11	13	5	1	18	15	58	7	25	7	11	7	17	9	14	7	2	15
2025	25	3280	59	3378	52	N	0	22	57	2	13	13	18	7	27	11	11	6	4	15	22	60	4	16	4	8	10	29	16	15	5	4	18
2025	25	3286	76	3416	68	N	0	24	71	11	34	17	23	17	24	18	10	10	5	16	26	64	2	15	14	19	13	29	12	16	7	3	19
2025	25	3287	66	3367	64	A	0	26	76	2	19	12	19	13	26	6	11	10	6	20	24	64	5	14	11	17	12	34	15	17	6	5	20
2025	25	3303	70	3360	66	A	0	25	52	7	16	13	21	7	21	13	14	4	2	15	28	65	0	10	10	13	14	22	16	10	10	4	22
2025	25	3311	63	3191	50	N	0	24	61	6	20	9	12	12	24	18	14	9	6	12	16	49	5	17	13	14	8	23	10	16	7	6	11
2025	25	3313	56	3461	47	N	0	23	55	1	14	9	15	6	21	8	11	9	2	23	16	50	5	20	10	21	11	25	11	18	3	1	17
2025	25	3314	119	3300	43	H	0	46	81	11	30	16	29	20	26	28	7	14	11	14	15	53	2	13	11	16	5	18	5	27	3	6	24
2025	25	3326	87	3429	51	N	0	34	79	4	14	15	23	20	26	20	18	22	5	6	18	54	9	26	6	6	2	25	11	34	10	4	21
2025	25	3329	70	3116	56	N	0	30	73	2	18	8	10	14	30	10	10	8	11	17	19	59	4	19	14	20	4	23	6	13	3	3	13
2025	25	3335	74	3151	61	N	0	24	56	5	21	21	27	7	22	15	5	7	4	18	22	55	4	15	13	20	10	25	9	14	2	1	22
2025	25	3339	77	3381	63	N	0	29	65	7	19	12	17	12	20	15	12	10	2	21	23	58	4	12	13	17	8	27	15	17	4	1	15
2025	25	3346	70	3368	53	N	0	26	57	9	20	9	14	6	23	14	6	5	5	14	19	55	3	9	12	14	11	27	12	11	2	2	14
2025	25	3349	79	3436	57	N	0	29	59	12	25	9	10	8	23	14	13	10	1	20	20	48	5	15	12	20	4	16	9	15	7	1	13
2025	25	3350	76	3324	49	N	0	29	64	15	36	3	4	11	25	25	13	11	9	12	20	54	6	17	3	8	7	20	10	20	8	2	10
2025	25	3361	55	3433	46	N	0	19	48	1	12	16	23	8	26	9	17	5	5	19	17	60	4	17	8	15	12	18	3	15	5	3	21
2025	25	3370	79	3477	76	N	0	29	61	13	32	8	14	9	23	18	16	12	1	9	29	61	14	28	4	4	5	23	24	16	8	1	13
2025	25	3372	90	3359	66	N	0	35	61	9	19	11	15	13	20	19	15	9	2	18	23	60	7	26	13	18	13	13	13	21	9	2	17
2025	25	3374	71	3426	46	H	0	27	72	6	20	11	12	16	30	19	14	10	10	13	20	63	2	18	4	7	10	25	11	18	10	7	15
2025	25	3390	84	3471	54	H	0	33	58	9	22	9	18	11	35	18	25	13	4	17	22	65	3	15	7	11	8	18	6	17	17	4	16
2025	25	3395	76	3323	68	N	0	28	63	7	25	13	19	7	29	15	16	4	8	15	25	72	5	15	13	20	14	24	13	12	9	2	17
2025	25	3400	90	3308	50	N	0	32	60	4	17	22	31	15	20	12	14	11	3	25	15	38	3	11	17	24	3	16	5	23	3	2	29
2025	25	3403	67	3211	49	N	0	26	56	8	21	7	10	10	19	10	15	15	3	19	16	49	7	22	10	20	14	16	9	23	9	3	13
2025	25	3417	97	3404	37	N	0	36	69	12	28	13	19	11	32	26	13	14	4	12	12	50	5	22	8	14	4	20	6	27	5	4	19
2025	25	3422	83	3478	61	N	0	28	59	14	29	13	13	8	16	17	11	10	1	18	23	47	7	16	8	11	3	20	21	19	5	1	19
2025	25	3423	56	3262	40	N	0	15	54	3	20	23	35	8	36	7	17	5	7	7	18	66	2	13	2	4	6	30	12	16	6	2	25
2025	25	3424	64	3187	49	H	0	25	52	7	18	7	12	6	19	17	20	11	2	19	20	54	0	6	9	15	11	18	12	18	11	1	17
2025	25	3425	104	3387	65	N	0	35	70	10	21	24	34	17	20	17	13	15	9	15	24	57	7	23	10	12	5	18	13	24	9	2	25
2025	25	3427	71	3406	40	N	0	29	65	7	17	6	11	9	21	21	11	14	1	10	14	48	7	25	5	8	4	24	5	23	1	2	12
2025	25	3430	56	3105	54	N	0	23	48	3	14	7	11	6	19	13	16	12	3	16	19	49	3	14	13	13	8	19	8	18	4	2	15
2025	25	3439	79	3172	50	N	0	28	57	5	10	18	21	10	32	12	17	5	3	18	17	55	6	18	10	16	6	18	9	17	6	1	25
2025	25	3450	75	3438	74	N	0	26	60	11	26	12	14	10	20	21	19	6	4	14	30	73	7	20	7	15	17	21	10	13	8	5	14
2025	25	3452	89	3219	54	N	0	33	62	2	14	21	29	15	29	11	14	14	1	14	18	50	10	35	8	14	3	16	10	21	6	1	21
2025	25	3453	64	3179	59	N	0	22	60	5	14	15	20	5	18	11	7	14	1	8	21	50	10	34	7	9	6	29	15	24	5	4	17
2025	25	3457	74	3110	66	N	0	25	58	6	19	18	31	17	28	14	17	7	2	19	20	59	8	29	18	20	9	23	16	14	7	2	24
2025	25	3458	66	3344	57	N	0	23	54	9	20	11	13	8	23	17	11	3	3	11	26	56	2	13	3	8	8	15	8	7	5	6	16
2025	25	3468	67	3238	59	N	0	20	57	5	16	22	29	6	28	11	16	12	2	12	26	58	7	23	0	3	6	29	14	25	7	5	21
2025	25	3470	54	3174	40	N	0	17	50	7	20	13	15	8	28	11	18	6	6	14	16	49	4	12	4	7	3	17	13	18	9	2	20
2025	25	3475	70	3464	34	N	0	23	43	7	11	17	25	1	26	11	20	5	4	18	11	63	6	33	6	9	16	19	8	22	11	3	22
2025	25	3480	74	3354	57	H	0	26	59	4	17	18	21	18	28	17	18	6	3	16	22	55	3	7	10	17	7	15	8	11	7	2	17
2025	26	3102	62	3457	47	N	0	24	56	6	19	8	8	14	19	13	12	7	1	17	19	45	2	10	7	13	6	14	5	18	8	0	16
2025	26	3105	78	3360	67	A	0	25	55	6	16	22	26	10	11	10	12	12	1	16	24	49	4	11	15	18	6	19	13	17	6	3	19
2025	26	3125	69	3172	59	N	0	26	52	3	12	14	17	3	20	9	12	9	4	17	23	56	5	22	8	10	10	20	6	18	6	3	21
2025	26	3127	62	3259	46	H	0	20	46	7	19	15	20	10	22	13	16	7	2	10	16	49	4	17	10	16	11	15	7	15	11	1	17
2025	26	3132	79	3116	78	N	0	32	68	10	21	5	7	9	24	19	9	1	2	11	27	56	11	25	13	14	2	18	15	7	4	10	10
2025	26	3135	69	3161	63	N	0	26	60	9	30	8	13	5	24	13	12	4	2	20	19	46	7	22	18	21	2	23	10	11	7	0	18
2025	26	3138	74	3382	46	H	0	28	66	8	19	10	14	12	25	18	15	10	2	23	16	53	4	23	10	16	10	23	9	21	5	1	18
2025	26	3156	79	3249	52	N	0	26	53	8	22	19	27	8	23	17	11	14	5	16	21	57	1	13	9	13	11	20	9	19	4	4	21
2025	26	3159	62	3103	45	H	0	24	61	3	18	11	16	12	21	13	13	7	2	12	19	49	3	17	4	8	7	23	6	21	8	3	18
2025	26	3174	65	3191	54	N	0	21	55	3	15	20	27	7	34	13	17	8	3	17	15	64	3	22	21	25	9	26	9	14	10	5	19
2025	26	3176	60	3414	50	H	0	21	47	5	23	13	18	7	17	11	12	9	1	13	16	53	3	21	15	17	12	19	11	15	5	1	18
2025	26	3179	79	3450	68	N	0	29	63	11	24	10	18	10	27	23	12	4	4	12	26	60	8	30	8	13	4	20	17	11	3	9	12
2025	26	3184	84	3297	75	A	0	31	64	7	16	15	22	7	24	16	16	8	2	29	26	57	4	17	19	30	8	25	14	20	6	1	26
2025	26	3195	61	3151	53	H	0	23	50	8	23	7	15	5	21	14	12	6	0	16	21	46	5	11	6	7	5	22	10	17	6	1	20
2025	26	3199	95	3211	54	N	0	37	73	12	28	9	12	10	20	16	9	15	3	8	24	55	5	17	1	2	7	20	17	24	4	2	14
2025	26	3213	110	3477	71	H	0	43	68	13	27	11	15	10	24	25	10	12	2	14	25	58	7	23	14	18	3	15	10	13	7	1	14
2025	26	3218	47	3404	39	H	0	16	45	4	19	11	19	11	23	8	18	7	5	19	13	48	2	16	11	18	7	17	4	12	8	0	18
2025	26	3229	70	3219	49	N	0	26	54	4	13	14	28	8	34	12	18	6	1	17	17	56	8	32	7	13	6	24	10	19	8	0	22
2025	26	3232	68	3369	65	A	0	21	56	4	12	22	28	8	25	9	16	15	3	12	26	60	9	24	4	9	8	21	18	24	9	2	18
2025	26	3235	75	3292	59	N	0	29	53	8	19	9	11	5	26	12	18	6	5	18	17	54	6	16	19	20	4	15	5	13	10	3	12
2025	26	3239	84	3220	70	H	0	24	54	4	11	32	40	12	29	12	15	6	3	19	24	63	13	31	9	16	12	19	13	14	5	0	30
2025	26	3242	61	3120	60	N	0	20	45	4	13	17	22	2	20	6	9	4	1	15	24	58	4	11	8	14	9	22	14	12	5	4	20
2025	26	3250	56	3265	39	H	0	22	58	9	28	3	5	11	19	13	14	11	2	16	14	42	3	14	8	16	5	23	9	19	4	3	12
2025	26	3257	79	3160	71	A	0	29	59	4	17	17	23	10	14	12	18	17	2	22	24	48	5	14	18	23	8	11	17	25	6	4	23
2025	26	3260	67	3354	39	H	0	27	55	7	24	6	7	12	16	19	18	20	2	16	15	39	3	8	6	13	10	14	10	29	12	2	12
2025	26	3264	61	3122	46	N	0	28	56	1	6	4	6	8	26	17	21	7	5	11	20	54	1	10	5	10	9	14	9	18	11	2	15
2025	26	3266	74	3271	48	N	0	25	62	9	26	15	18	12	25	16	13	9	5	16	15	50	3	11	15	20	7	20	8	17	8	8	22
2025	26	3268	66	3206	56	N	0	25	55	3	13	13	27	19	27	12	19	6	1	20	23	73	7	27	3	8	23	15	11	12	6	3	24
2025	26	3273	70	3126	64	A	0	23	54	4	8	20	30	9	22	20	12	9	3	16	25	64	4	10	10	17	13	23	13	13	9	3	25
2025	26	3276	76	3439	65	N	0	31	57	9	18	5	7	6	27	14	19	5	1	23	21	56	7	23	16	20	6	16	13	14	9	1	13
2025	26	3278	68	3418	48	N	0	26	66	10	25	6	10	14	28	16	12	6	1	21	17	52	0	7	14	24	8	26	2	11	4	0	12
2025	26	3279	89	3106	24	H	0	35	64	4	19	15	24	16	21	26	15	20	10	13	8	42	1	15	7	9	5	14	5	32	7	6	23
2025	26	3287	87	3238	57	N	0	32	66	9	18	14	25	7	28	20	13	12	3	22	20	55	3	10	14	22	7	27	5	25	7	6	18
2025	26	3303	53	3430	48	N	0	21	47	5	13	6	12	6	21	14	25	16	3	13	19	55	3	16	7	12	10	21	8	22	11	5	15
2025	26	3305	72	3381	54	H	0	26	59	7	15	13	15	9	24	15	12	7	2	21	17	52	5	22	15	23	7	18	5	12	4	2	17
2025	26	3308	61	3365	49	N	0	22	47	6	19	11	16	7	21	11	19	5	0	22	15	48	1	14	18	26	10	22	6	16	4	1	19
2025	26	3311	58	3470	51	N	0	19	42	2	10	18	23	5	19	9	16	10	2	16	16	49	2	11	17	19	11	20	7	18	9	3	22
2025	26	3316	79	3359	71	H	0	26	59	10	24	17	25	8	20	14	16	13	1	20	26	53	9	22	10	18	6	22	19	23	6	3	19
2025	26	3319	87	3408	70	N	0	37	73	6	24	7	9	6	33	13	16	4	6	13	27	78	7	25	9	14	12	24	11	13	8	5	9
2025	26	3320	90	3338	74	N	0	33	56	16	33	8	13	4	21	21	15	11	7	7	29	59	13	20	3	4	4	16	17	21	9	0	12
2025	26	3330	64	3324	56	N	0	26	70	2	15	10	14	17	23	12	14	8	5	12	19	52	5	23	13	17	6	19	10	15	5	4	20
2025	26	3334	64	3222	60	N	0	24	56	4	12	12	22	13	20	20	20	9	2	19	21	49	6	17	12	17	4	19	9	22	11	3	22
2025	26	3335	64	3465	51	N	0	22	63	11	32	9	14	7	39	16	10	6	4	12	21	66	3	30	6	14	7	30	12	9	5	3	13
2025	26	3339	68	3141	58	N	0	22	55	3	19	21	28	7	18	9	22	13	3	18	23	53	2	10	10	13	11	18	9	29	5	0	22
2025	26	3340	66	3413	61	H	0	26	62	5	19	9	13	10	20	14	12	8	3	12	23	64	10	36	5	8	16	25	19	18	7	4	12
2025	26	3344	55	3361	54	N	0	19	55	3	10	14	16	11	24	6	16	7	1	14	20	50	3	10	11	14	5	21	8	15	8	4	18
2025	26	3350	57	3329	53	N	0	20	53	8	27	9	13	6	26	12	12	3	2	10	21	55	5	22	6	8	5	23	5	13	5	2	17
2025	26	3353	77	3204	60	H	0	29	73	9	21	10	17	12	31	16	9	8	3	12	26	66	4	21	4	6	6	32	15	16	5	5	14
2025	26	3363	68	3262	67	N	0	22	49	8	22	16	33	8	20	16	12	7	1	19	25	53	7	14	10	21	9	25	17	15	10	2	24
2025	26	3364	72	3370	62	N	0	25	60	8	25	14	17	9	12	13	9	5	1	15	21	46	8	19	12	17	5	22	12	15	4	1	19
2025	26	3372	81	3164	60	N	0	27	47	7	20	20	22	4	21	18	17	12	1	11	20	58	6	19	14	20	16	17	12	21	7	0	14
2025	26	3376	99	3345	51	N	0	41	87	6	24	11	18	27	24	17	4	13	5	9	21	53	7	13	2	2	5	18	10	19	2	8	21
2025	26	3391	84	3429	76	N	0	29	59	9	21	17	19	9	25	18	17	7	6	12	28	76	12	38	8	12	13	18	15	15	13	1	19
2025	26	3395	87	3378	46	N	0	31	59	12	29	13	15	9	30	18	12	4	4	10	20	59	3	15	3	4	5	15	8	9	7	2	15
2025	26	3398	92	3421	87	H	1	34	72	6	21	18	27	16	30	14	17	7	5	22	31	78	13	33	12	19	16	25	17	15	9	1	22
2025	26	3400	94	3139	59	N	0	34	67	4	12	22	30	18	21	16	14	14	3	24	21	42	3	11	14	21	2	14	10	26	5	2	26
2025	26	3402	68	3410	59	A	0	25	53	3	11	15	19	7	24	21	10	2	1	21	22	58	4	26	11	20	10	18	15	12	5	4	19
2025	26	3403	72	3283	69	N	0	28	48	2	11	14	23	6	17	12	17	13	6	23	23	55	8	19	15	19	10	16	12	19	10	1	18
2025	26	3405	58	3298	51	A	0	21	60	4	16	12	19	16	40	8	22	5	2	15	21	75	7	27	2	4	12	24	9	11	9	5	22
2025	26	3406	68	3464	57	N	0	23	47	5	8	17	25	12	25	11	21	3	1	13	23	56	7	20	4	7	7	12	16	14	7	3	21
2025	26	3415	49	3388	41	A	0	15	44	5	20	14	18	5	29	11	21	17	3	10	15	48	5	14	6	6	3	22	9	19	9	3	19
2025	26	3417	97	3201	41	N	0	41	73	7	21	8	16	10	31	28	12	10	5	15	13	48	10	26	5	11	0	19	8	23	7	2	16
2025	26	3420	62	3233	40	N	0	19	45	6	11	18	19	5	26	12	20	1	0	17	14	54	2	18	10	15	5	17	6	15	13	4	19
2025	26	3428	78	3323	67	N	0	28	61	9	24	13	16	8	19	17	19	5	2	17	25	62	5	14	12	13	9	22	12	22	9	2	25
2025	26	3434	76	3315	57	N	0	26	50	10	23	14	17	4	15	15	15	11	4	18	21	46	3	19	12	14	6	18	13	25	3	0	14
2025	26	3452	82	3129	47	N	0	32	67	6	21	12	13	11	27	14	11	14	2	13	16	51	7	26	8	10	6	21	14	23	4	5	15
2025	26	3453	55	3313	54	N	0	20	51	6	23	9	13	11	19	13	13	6	1	11	21	55	5	20	7	9	11	18	10	12	10	2	14
2025	26	3458	58	3433	45	N	0	23	51	4	22	8	9	6	24	17	13	8	8	8	18	62	6	23	3	5	14	17	9	13	7	1	14
2025	26	3461	71	3438	66	N	0	25	60	3	16	18	30	10	27	15	12	5	2	19	23	59	7	21	13	19	7	28	11	18	3	7	27
2025	26	3468	72	3367	64	A	0	22	63	11	29	17	25	13	25	15	10	6	2	18	23	61	8	27	10	11	12	27	16	14	5	4	22
2025	26	3475	71	3478	42	N	0	31	62	8	18	1	5	8	26	22	11	9	0	15	14	52	7	35	7	10	9	18	9	12	3	3	8
2025	27	3101	87	3198	67	A	0	35	61	10	24	7	9	6	10	21	14	17	2	15	28	44	6	12	5	11	5	16	14	27	9	2	11
2025	27	3107	80	3476	59	A	0	30	61	15	26	5	7	10	17	16	9	6	3	16	23	51	5	17	8	11	11	19	12	16	3	5	6
2025	27	3122	59	3194	58	A	0	21	56	5	17	12	16	12	19	8	22	11	6	24	18	57	2	11	20	26	14	21	8	19	8	3	19
2025	27	3124	98	3256	54	H	0	39	76	6	26	14	18	17	29	26	13	12	6	13	20	54	3	12	11	17	4	18	8	21	5	2	19
2025	27	3131	64	3351	59	H	0	26	60	6	18	6	10	9	19	18	16	8	4	19	22	55	5	16	10	15	9	20	16	22	6	2	16
2025	27	3139	70	3129	64	N	0	21	45	10	23	18	23	7	24	16	16	3	3	14	25	56	2	13	12	15	8	13	12	12	7	4	18
2025	27	3141	70	3381	61	N	0	25	61	4	8	16	19	12	25	10	13	4	3	19	23	68	6	32	9	9	9	21	13	10	5	3	17
2025	27	3149	60	3375	55	H	0	21	59	5	17	13	16	13	25	12	19	8	1	17	22	65	4	20	7	10	10	23	7	19	6	5	16
2025	27	3155	67	3244	48	H	0	28	57	6	20	5	8	4	28	20	13	3	0	15	19	52	1	10	9	15	4	21	6	13	2	3	14
2025	27	3166	81	3409	59	A	0	28	63	7	17	18	26	9	30	16	12	7	2	13	24	61	4	17	7	8	4	22	10	16	7	8	21
2025	27	3170	73	3447	34	N	0	26	53	11	25	10	15	12	24	20	20	12	4	17	12	49	5	18	5	12	8	14	8	23	8	4	17
2025	27	3173	65	3148	38	H	0	24	61	3	14	14	19	12	40	14	21	6	4	19	10	59	2	17	16	22	6	20	4	11	10	3	19
2025	27	3177	66	3188	42	H	0	26	65	6	22	8	11	10	26	22	14	11	4	16	15	62	4	20	8	12	12	24	9	20	9	4	16
2025	27	3181	77	3162	61	H	0	34	65	4	12	5	6	12	29	21	22	8	3	14	24	64	4	22	9	14	9	14	11	16	10	3	15
2025	27	3182	85	3384	71	H	0	32	72	9	37	12	18	10	25	15	12	15	4	9	27	60	13	31	4	6	6	28	21	26	4	5	15
2025	27	3185	72	3462	60	H	0	23	50	13	30	13	14	5	19	19	8	7	1	7	26	56	7	22	1	2	6	20	14	14	6	3	18
2025	27	3190	78	3272	71	H	0	29	60	4	17	16	22	11	23	19	12	6	4	17	26	66	4	17	15	20	14	21	9	11	9	2	20
2025	27	3200	64	3392	55	A	0	24	54	3	12	13	17	8	19	9	15	7	4	18	23	52	1	5	8	14	6	17	9	16	5	5	17
2025	27	3201	75	3404	66	N	1	24	62	8	27	19	28	12	19	15	9	9	3	16	23	49	8	19	12	17	4	24	12	20	5	2	24
2025	27	3206	85	3298	63	A	0	29	72	9	21	18	22	11	29	16	12	10	5	13	22	64	6	21	13	17	8	30	5	20	4	2	19
2025	27	3207	69	3224	63	A	0	26	53	5	19	12	20	7	28	11	16	6	2	14	24	69	6	29	9	17	17	24	10	9	7	2	17
2025	27	3210	98	3197	56	H	0	37	60	15	28	9	12	8	23	28	15	10	1	12	24	58	3	11	5	6	7	12	11	20	6	0	12
2025	27	3214	76	3208	74	A	1	29	60	7	15	11	14	6	13	16	22	12	4	23	25	55	4	17	20	26	13	25	15	32	11	2	16
2025	27	3229	82	3308	66	N	0	28	47	6	13	20	25	6	25	10	15	5	1	18	22	54	10	31	12	21	9	12	13	15	9	0	23
2025	27	3231	78	3263	53	H	0	30	57	11	22	7	13	8	18	25	9	11	9	11	22	51	8	20	1	2	6	14	16	13	4	0	16
2025	27	3243	86	3146	39	H	0	31	58	12	25	12	15	8	27	24	12	13	8	9	14	50	2	19	9	10	3	16	4	17	5	0	14
2025	27	3250	77	3434	59	H	0	23	53	12	28	19	22	9	17	13	11	6	5	20	17	48	6	21	19	22	5	20	7	16	4	1	24
2025	27	3253	68	3337	61	H	0	31	81	1	21	5	10	21	30	13	7	5	6	13	23	60	6	21	9	11	5	27	14	9	3	4	16
2025	27	3254	63	3318	61	H	0	21	55	6	17	15	20	8	12	14	11	10	4	13	23	53	6	15	9	9	11	26	15	21	5	2	17
2025	27	3261	131	3300	44	H	0	49	87	5	11	28	39	25	27	18	8	23	9	19	15	61	4	24	10	23	17	15	7	31	3	3	27
2025	27	3265	60	3315	56	N	0	18	58	8	32	16	19	12	26	13	17	9	3	16	16	53	5	23	19	24	8	25	4	16	8	1	16
2025	27	3268	92	3405	70	N	0	38	63	2	13	14	23	8	27	22	14	8	4	24	24	53	6	17	16	27	3	20	12	20	7	2	21
2025	27	3274	83	3346	74	H	1	29	61	10	28	15	18	7	28	14	13	8	0	10	29	68	13	29	3	4	6	21	15	12	7	1	17
2025	27	3281	79	3240	45	H	0	32	61	4	15	11	15	8	29	15	15	9	8	13	19	59	6	25	1	3	9	19	10	18	1	2	14
2025	27	3284	60	3248	54	H	0	19	56	5	19	17	24	12	28	12	11	4	2	14	20	64	9	31	5	8	11	24	14	11	2	1	20
2025	27	3290	66	3407	65	H	0	25	58	2	17	14	22	6	17	14	16	14	5	19	23	74	4	21	15	23	29	27	11	27	10	3	16
2025	27	3295	72	3158	59	A	0	22	48	10	22	18	21	6	29	20	25	7	3	18	24	70	1	12	10	16	15	19	5	19	15	4	25
2025	27	3306	64	3171	57	A	0	24	60	4	24	12	12	9	25	12	14	4	5	16	18	53	6	25	15	23	7	22	9	12	6	2	16
2025	27	3307	75	3317	58	H	0	28	58	8	25	11	14	8	26	18	20	15	6	17	22	54	1	12	13	17	4	19	12	21	12	4	14
2025	27	3321	67	3165	54	H	0	29	65	3	12	6	8	11	28	21	8	8	3	14	20	57	5	17	9	12	8	22	16	12	3	2	9
2025	27	3339	88	3305	72	A	0	30	50	2	13	26	31	7	18	14	14	7	3	17	27	64	5	16	13	17	12	10	15	13	5	0	27
2025	27	3355	63	3123	55	A	0	19	47	11	22	14	18	7	22	12	14	6	6	17	20	55	3	18	12	19	9	20	4	11	9	2	14
2025	27	3365	74	3219	65	N	0	26	56	10	21	12	16	6	32	8	14	1	0	17	20	59	5	21	20	26	9	22	11	9	6	0	17
2025	27	3368	62	3150	53	N	0	20	54	5	16	17	20	3	20	11	9	11	3	24	15	41	4	17	19	32	6	31	11	18	5	3	18
2025	27	3373	57	3269	53	H	0	21	54	10	26	5	5	4	21	9	17	8	4	13	21	57	5	22	6	10	13	26	12	21	6	1	15
2025	27	3389	65	3312	60	H	0	23	56	8	25	11	17	15	26	16	14	6	2	12	22	60	9	34	7	7	9	15	12	8	6	2	16
2025	27	3393	78	3463	50	H	0	27	62	1	8	23	29	16	26	19	17	12	5	13	20	65	4	26	6	8	17	19	7	22	7	0	22
2025	27	3396	73	3247	68	A	0	28	64	5	15	12	16	9	25	20	11	6	5	14	29	70	5	13	5	15	13	22	20	11	8	4	14
2025	27	3400	78	3452	73	N	0	25	58	2	9	26	33	16	19	10	13	5	1	26	26	48	3	12	18	23	1	13	10	19	9	1	28
2025	27	3412	87	3379	66	H	0	32	57	16	30	7	12	8	19	24	13	9	5	15	23	60	6	20	14	20	11	17	16	14	9	3	19
2025	27	3417	70	3218	49	A	0	24	57	3	16	19	26	11	26	10	12	5	3	22	14	53	6	25	15	18	8	15	6	15	3	7	21
2025	27	3435	94	3111	40	H	0	33	77	13	38	15	15	15	26	23	6	14	1	10	16	54	3	16	5	8	8	24	8	19	3	3	15
2025	27	3437	81	3386	65	A	0	30	59	9	17	12	16	7	22	19	7	8	6	24	18	58	4	14	25	27	8	23	12	14	1	5	21
2025	27	3443	79	3275	60	H	0	25	51	13	24	16	18	6	18	17	19	17	5	16	22	52	7	17	9	13	8	16	11	24	9	1	18
2025	27	3448	73	3205	52	H	0	29	64	8	28	7	8	8	26	20	7	10	3	12	18	59	4	14	12	14	8	25	11	15	3	0	12
2025	27	3466	62	3115	48	A	0	24	57	7	20	7	11	9	35	16	21	6	4	17	16	59	3	12	13	24	13	22	9	15	9	2	13
2025	27	3472	75	3227	71	H	0	29	56	5	14	12	18	7	18	13	16	7	5	16	27	55	8	15	9	15	7	17	16	17	10	2	17
2025	28	3104	98	3209	49	H	0	33	76	11	26	21	23	23	36	19	12	4	4	17	17	54	6	22	9	22	2	15	7	11	10	3	16
2025	28	3112	78	3370	43	H	0	32	58	5	15	9	18	14	25	19	19	15	1	12	15	53	6	28	7	9	10	14	8	22	10	1	16
2025	28	3196	75	3220	48	H	0	29	58	2	10	15	25	14	30	13	18	13	1	26	15	54	6	28	12	21	11	15	8	22	5	0	20
2025	28	3228	68	3145	55	A	0	28	63	2	11	10	10	11	20	13	14	9	3	10	24	47	6	18	1	6	3	19	13	20	4	0	11
2025	28	3371	59	3362	53	H	0	18	51	10	33	13	16	7	15	11	12	11	1	16	18	45	9	23	8	12	12	24	13	19	7	0	15
2025	28	3385	72	3336	67	A	0	30	60	5	19	7	9	4	18	15	13	16	3	19	25	52	4	13	13	17	6	21	12	21	3	4	17
2025	28	3455	74	3341	45	H	0	28	66	3	14	15	20	9	30	17	17	13	4	17	16	59	4	14	9	12	7	21	11	23	7	7	17
2025	28	3474	60	3342	47	A	0	24	57	2	12	10	15	7	25	14	16	12	4	18	18	60	4	21	7	10	17	21	7	18	7	3	17
2025	29	3114	59	3117	49	H	0	26	54	1	2	6	9	9	24	13	21	12	1	22	17	54	7	33	8	17	13	21	8	21	8	2	14
2025	29	3133	75	3152	57	A	0	27	58	9	22	12	13	9	30	21	11	5	5	13	24	59	4	15	5	11	8	16	12	9	7	4	15
2025	29	3153	78	3148	49	H	0	22	58	3	13	31	38	13	18	10	7	10	1	12	17	45	6	16	9	10	3	18	11	23	5	4	30
2025	29	3158	86	3149	45	A	0	32	66	11	23	11	14	9	24	18	13	19	6	10	17	53	5	21	6	8	6	22	10	27	5	1	9
2025	29	3160	91	3399	79	H	0	36	63	12	25	7	8	9	22	25	15	6	4	13	27	59	13	24	12	14	6	16	17	11	9	3	10
2025	29	3163	88	3221	52	H	0	35	65	14	31	4	7	6	23	27	6	11	0	8	20	49	6	25	6	8	2	22	13	19	3	0	9
2025	29	3164	63	3312	61	A	0	25	59	5	20	8	13	12	18	9	17	9	4	14	27	61	3	18	4	6	12	23	11	19	10	6	12
2025	29	3206	87	3203	55	A	0	33	68	12	32	9	11	14	20	19	9	10	3	15	19	50	4	9	13	16	10	20	7	20	2	4	11
2025	29	3235	92	3367	35	H	0	33	76	15	40	11	20	16	26	22	6	19	2	7	15	48	3	17	2	2	5	30	4	30	2	0	21
2025	29	3243	90	3183	43	H	0	36	66	11	20	7	8	10	29	27	14	10	7	11	18	64	2	12	5	7	8	17	8	16	9	1	12
2025	29	3247	55	3260	45	A	0	23	51	4	14	5	9	6	19	17	11	9	4	9	19	57	4	21	3	4	8	19	12	16	5	2	14
2025	29	3266	83	3232	67	H	0	32	77	10	25	9	11	19	25	22	12	9	9	16	23	67	7	21	14	18	11	15	12	14	5	5	12
2025	29	3268	87	3291	52	H	0	33	63	3	12	18	25	11	30	18	15	6	4	15	19	56	7	31	7	12	2	19	12	18	4	1	21
2025	29	3278	90	3316	44	H	0	34	60	8	22	14	17	7	27	22	14	11	7	15	16	56	4	21	8	10	5	19	7	19	8	1	13
2025	29	3293	91	3387	66	A	0	28	61	12	26	23	30	13	32	18	23	8	5	18	24	69	8	32	10	12	7	22	10	21	14	1	27
