Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
"2025	34	1387	85	1152	62	H	0	29	60	12	29	15	20	12	30	19	11	6	2	13	22	62	8	24	10	15	11	19	11	11	5	5	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1401	72	1403	67	N	0	25	67	9	24	13	18	14	19	13	9	9	4	13	23	51	12	31	9	12	6	22	18	17	6	7	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1402	75	1349	66	H	0	25	54	7	16	18	20	9	21	15	10	3	2	16	22	55	5	18	17	25	12	13	10	6	6	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1416	66	1470	51	H	0	19	53	9	31	19	22	14	20	14	16	12	6	13	22	53	3	7	4	9	11	18	10	22	11	3	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1417	73	1332	71	A	0	28	62	12	23	5	7	6	17	10	8	7	1	15	26	55	9	21	10	14	9	24	15	12	6	5	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1435	83	1395	74	N	0	25	59	6	22	27	33	8	22	12	11	12	2	20	25	51	10	17	14	26	6	22	19	18	7	6	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1447	63	1271	61	A	0	21	46	6	14	15	23	5	22	9	12	5	0	18	21	47	5	17	14	21	6	21	9	11	7	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	34	1467	80	1310	62	A	0	29	53	10	25	12	13	5	17	19	3	4	3	20	20	48	4	17	18	23	8	16	12	6	1	3	10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	35	1124	88	1101	57	H	0	35	59	8	18	10	16	9	26	15	9	5	1	17	19	55	2	14	17	23	9	18	10	10	6	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	35	1220	80	1313	67	A	0	27	45	11	22	15	20	6	22	14	14	7	6	22	19	49	5	15	24	26	2	14	9	10	4	0	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	35	1231	82	1278	67	H	0	30	53	4	14	18	29	10	22	21	13	6	3	14	26	55	2	11	13	15	6	16	12	12	10	6	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	35	1354	82	1149	63	H	0	31	65	2	20	18	25	8	21	20	5	8	7	25	22	48	2	16	17	29	9	25	10	17	2	1	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	35	1433	66	1335	47	H	0	26	67	6	25	8	11	15	24	12	10	7	5	11	18	50	5	27	6	7	4	19	9	15	7	0	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1116	89	1276	87	N	0	33	66	9	23	14	22	8	21	16	13	8	3	17	34	59	8	18	11	18	5	22	18	17	7	2	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1135	84	1348	80	H	2	32	71	7	24	13	20	7	27	20	12	15	11	17	29	79	6	24	16	21	21	28	7	20	7	7	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1158	78	1386	75	A	0	28	62	9	24	13	13	3	27	19	12	11	0	12	30	66	10	30	5	10	10	27	22	15	7	7	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1165	88	1143	80	A	0	33	67	9	32	13	20	10	19	15	10	10	6	11	28	64	12	33	12	16	13	25	15	17	5	1	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1172	75	1150	71	H	0	27	55	10	29	11	19	11	18	17	6	4	4	14	25	54	7	23	14	19	11	19	10	5	4	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1181	72	1230	46	H	0	24	55	8	25	16	21	14	27	16	12	5	1	16	17	53	5	23	7	12	8	16	7	7	7	4	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1194	85	1239	63	H	0	30	68	8	26	17	26	14	33	16	11	13	6	23	17	55	12	29	17	27	7	26	11	15	8	4	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1222	62	1407	42	H	0	22	51	9	19	9	14	10	24	17	8	7	9	16	12	50	2	18	16	22	11	13	4	9	5	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1228	86	1458	80	H	0	27	64	10	33	22	25	15	23	15	13	3	2	22	28	63	10	29	14	21	9	18	15	11	5	2	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1253	76	1360	70	A	0	25	43	7	13	19	25	3	22	16	11	3	3	14	25	58	11	25	9	11	11	13	14	10	8	5	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1282	69	1339	64	A	0	24	54	9	21	12	14	7	19	15	13	9	0	21	23	48	3	17	15	20	5	18	12	17	5	3	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1295	71	1139	68	A	0	25	55	13	30	8	10	8	25	14	10	2	2	18	23	62	7	19	15	20	11	20	15	4	5	0	10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1301	66	1164	56	H	0	22	60	6	18	16	24	16	21	8	9	3	2	21	19	44	2	9	16	26	7	26	7	13	6	0	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1343	71	1284	67	H	0	23	49	10	30	15	23	4	20	16	13	5	2	21	18	48	8	19	23	28	5	18	9	10	9	4	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1344	70	1177	63	A	1	28	63	8	26	6	9	7	33	15	16	8	4	14	22	67	11	33	8	15	7	25	17	10	5	4	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1353	80	1336	76	H	0	29	60	8	22	14	25	11	31	17	14	2	7	14	30	68	9	23	7	9	3	26	15	6	9	3	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1377	82	1461	81	H	0	27	60	4	19	24	34	8	19	7	10	4	1	26	24	56	8	23	25	33	14	27	10	18	2	2	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1393	102	1107	85	H	0	40	63	6	15	16	18	8	25	23	11	1	3	14	32	70	10	28	11	19	10	14	18	4	9	0	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1397	75	1274	62	N	0	25	52	10	25	15	18	4	29	16	11	5	5	10	24	61	8	33	6	10	7	22	11	12	9	1	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1408	86	1379	58	H	0	30	61	8	22	18	21	6	23	19	7	13	5	15	19	52	8	26	12	18	7	24	15	19	6	4	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1443	84	1398	60	H	0	29	61	10	26	16	20	5	25	14	9	12	3	15	19	60	6	27	16	18	11	24	9	19	5	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1449	87	1186	69	H	0	34	56	10	19	9	15	8	22	17	14	12	1	15	28	56	5	17	8	11	6	18	12	15	12	2	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1452	79	1300	45	H	0	28	68	15	39	8	10	17	25	21	9	7	4	14	16	48	2	14	11	19	9	17	6	14	7	3	13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	36	1462	119	1288	58	H	0	41	68	12	18	25	34	15	37	25	6	8	2	16	22	61	2	10	12	22	4	17	12	10	3	7	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1106	103	1404	93	H	1	36	72	17	36	14	22	8	23	19	4	8	2	22	30	64	12	33	21	30	14	31	11	14	4	2	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1124	94	1313	69	H	0	36	65	9	26	13	19	11	22	25	8	16	2	12	23	47	10	18	13	21	5	19	12	20	5	2	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1140	95	1201	67	H	0	38	69	14	34	5	6	10	34	18	17	3	3	13	24	69	12	37	7	10	8	17	17	10	9	1	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1175	71	1312	59	H	0	26	67	5	13	14	21	13	32	13	14	4	3	23	18	56	5	27	18	25	6	23	10	9	6	4	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1236	78	1237	76	H	0	27	51	14	30	10	16	2	18	16	8	7	2	17	24	48	13	27	15	16	4	23	16	19	4	2	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1246	78	1159	67	H	0	30	70	10	31	8	13	13	28	15	5	6	4	6	27	66	11	33	2	3	7	27	15	8	5	0	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1257	77	1431	74	H	0	23	58	6	34	25	34	16	23	13	11	9	2	13	29	57	9	20	7	11	5	22	9	15	7	1	27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1262	69	1254	62	H	0	21	51	6	20	21	25	9	28	16	16	1	10	14	25	67	4	15	8	9	10	19	9	10	8	3	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1263	61	1182	56	A	0	22	48	4	9	13	16	8	16	8	14	13	4	13	20	58	11	26	5	11	17	19	13	18	7	5	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1305	77	1355	63	H	0	30	54	13	33	4	5	3	22	22	8	7	4	14	24	55	12	35	3	5	9	21	18	10	2	1	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1323	77	1171	65	H	0	31	59	6	21	9	14	5	25	11	9	6	1	15	22	55	6	33	15	17	6	22	13	10	6	0	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1338	96	1184	56	H	0	33	54	11	23	19	25	5	32	21	10	7	5	11	23	70	7	28	3	5	14	17	6	13	6	2	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1361	81	1465	75	H	0	28	51	9	17	16	20	6	16	19	7	6	3	12	29	64	12	33	5	5	14	14	13	11	3	1	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1385	99	1136	77	H	0	39	78	8	26	13	19	20	18	18	11	12	5	20	28	57	6	17	15	24	9	19	9	19	7	3	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1418	68	1368	61	H	0	22	54	10	30	14	18	8	23	15	14	7	7	14	23	53	2	14	13	20	8	20	13	15	6	4	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1419	89	1115	73	H	0	31	57	10	24	17	22	7	28	22	18	12	4	16	28	60	5	25	12	21	6	20	17	15	11	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1430	80	1315	57	H	0	31	60	12	28	6	9	5	30	22	9	4	9	11	22	65	9	29	4	7	11	24	7	8	6	2	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1437	86	1192	72	H	0	30	54	7	24	19	22	11	22	19	11	5	2	14	23	53	10	26	16	19	6	13	13	9	9	1	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1454	88	1453	67	A	0	34	69	12	29	8	15	22	22	15	15	6	3	18	23	53	7	24	14	17	6	14	12	13	5	4	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1460	88	1267	79	H	0	31	54	8	18	18	24	3	29	12	14	4	5	18	28	64	9	25	14	20	5	24	10	10	7	1	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	37	1466	74	1187	67	A	0	25	54	9	24	15	18	7	28	16	14	4	4	15	25	60	5	24	12	19	7	20	12	9	10	5	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1117	83	1426	79	H	0	23	57	6	23	31	42	14	20	11	9	10	4	18	28	59	14	30	9	21	10	21	15	13	6	6	30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1144	86	1154	58	A	0	30	62	12	27	14	14	10	22	21	6	6	4	12	23	55	5	24	7	12	9	19	8	14	2	3	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1151	75	1191	67	A	0	29	58	12	26	5	6	5	22	18	13	8	0	12	24	54	10	28	9	13	5	21	18	15	7	5	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1235	89	1234	80	A	0	31	70	11	28	16	22	17	28	16	9	7	3	15	28	63	11	28	13	15	5	24	18	9	5	4	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1400	91	1308	67	H	0	34	58	6	17	17	23	7	25	19	10	8	4	14	25	56	6	18	11	13	7	15	9	15	4	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1438	59	1126	41	H	0	22	50	7	23	8	12	10	30	15	11	4	7	8	17	55	5	20	2	6	6	20	8	8	9	2	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	38	1439	95	1299	67	H	0	35	70	14	36	11	16	12	32	24	15	7	5	24	22	58	5	18	18	28	8	20	10	13	7	3	10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1160	81	1355	70	H	0	28	55	7	24	18	19	9	24	19	10	7	6	13	25	58	11	27	9	13	7	17	13	9	7	2	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1203	75	1119	60	H	0	26	56	13	33	10	15	7	24	19	7	10	4	7	25	67	5	30	5	7	14	24	15	12	6	2	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1256	77	1204	63	H	0	31	58	9	22	6	10	9	23	21	12	10	4	6	24	63	11	31	4	6	10	20	14	13	6	1	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1304	85	1231	68	H	0	30	49	8	14	17	26	4	29	16	14	5	1	16	23	65	8	35	14	20	14	20	10	9	7	3	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1320	78	1303	58	H	0	22	46	6	14	28	35	5	27	14	7	4	1	16	21	57	12	32	4	10	8	25	9	11	3	3	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1427	80	1315	76	H	0	31	65	8	29	10	13	7	23	15	11	10	2	18	26	67	9	29	15	30	22	25	15	14	4	3	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1451	73	1469	71	A	0	27	53	6	19	13	19	10	20	13	11	5	2	18	24	49	8	19	15	24	9	16	15	9	5	5	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1467	64	1131	61	H	0	24	50	9	19	7	9	3	22	14	6	6	5	13	25	54	6	20	5	11	11	21	13	11	3	2	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	39	1472	77	1444	71	H	0	27	59	13	29	10	12	1	19	17	5	6	3	15	30	67	5	20	6	10	12	29	12	8	4	4	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1104	83	1166	75	H	0	30	70	6	30	17	22	15	28	13	10	8	0	15	27	60	8	27	13	16	4	22	16	13	6	3	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1116	82	1146	57	H	0	33	55	9	20	7	9	7	26	23	12	5	9	13	18	54	7	28	14	18	3	15	8	8	6	1	9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1120	91	1326	53	N	0	33	72	13	30	12	14	14	32	18	5	4	13	17	18	51	6	16	11	19	2	19	7	7	5	4	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1123	86	1468	82	A	0	26	48	10	19	24	32	6	19	13	8	8	0	16	29	61	11	29	13	15	11	15	21	10	6	1	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1125	93	1350	86	A	0	33	57	13	27	14	19	4	25	16	14	4	2	20	27	54	9	23	23	29	4	24	13	13	8	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1129	67	1388	65	N	1	21	51	4	14	21	27	9	25	6	11	5	6	17	23	61	6	18	13	16	9	18	10	7	4	7	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1140	68	1461	49	N	0	24	46	9	20	11	14	5	22	11	10	5	2	13	20	48	6	24	3	8	5	18	9	12	2	2	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1143	84	1322	66	H	0	28	53	12	25	16	21	8	21	11	13	2	6	18	25	58	8	20	8	16	12	18	13	11	6	2	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1150	77	1209	63	A	0	25	48	2	14	25	36	4	23	14	11	8	2	23	20	58	2	18	21	29	14	20	5	13	8	4	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1153	68	1462	65	H	0	22	58	5	20	19	26	10	24	13	9	9	4	16	22	58	6	19	15	17	7	26	13	13	7	0	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1163	77	1211	71	N	0	27	59	5	24	18	21	7	26	16	7	4	4	19	25	57	6	16	15	19	6	22	13	10	4	3	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1172	86	1178	51	H	0	30	61	15	34	11	14	12	31	18	13	9	5	10	19	60	6	17	7	12	10	17	7	13	8	4	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1173	71	1266	63	H	0	29	61	4	19	9	16	15	22	19	7	10	2	11	22	54	9	29	10	15	9	19	8	13	2	4	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1177	91	1455	72	H	0	32	62	17	33	10	13	6	20	24	9	8	4	18	26	51	7	15	13	22	6	19	14	16	4	3	10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1180	77	1107	70	A	0	25	41	6	11	21	26	6	20	12	17	5	3	15	27	57	2	19	14	15	7	10	10	11	10	1	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1182	65	1406	47	N	0	21	48	11	26	12	15	11	22	14	10	2	6	16	15	53	5	18	12	14	9	13	5	6	8	2	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1184	81	1183	66	H	0	28	62	17	38	8	12	8	25	21	15	12	5	16	28	67	3	18	7	15	14	27	7	17	9	1	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1194	89	1402	80	H	0	31	59	7	17	20	29	8	16	23	6	10	4	15	29	56	9	20	13	15	10	24	15	16	5	5	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1196	83	1113	66	N	0	32	67	10	30	9	10	10	33	17	14	7	5	19	23	62	7	25	13	19	5	20	9	11	7	4	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1198	81	1391	72	A	0	28	61	5	18	20	26	11	27	13	9	9	6	22	24	61	6	24	18	24	9	21	8	10	5	4	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1199	77	1408	64	N	0	21	43	6	17	29	35	2	24	15	11	7	4	21	20	59	3	22	21	25	8	24	10	12	6	2	27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1200	86	1136	84	N	0	30	69	7	23	19	22	9	20	11	14	8	2	22	27	61	6	18	24	31	11	23	14	16	9	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1201	73	1360	65	H	0	26	61	3	17	18	25	13	24	9	12	10	6	14	27	66	5	21	6	10	15	23	10	17	6	2	23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1202	68	1354	64	H	0	22	43	4	17	20	24	7	22	12	11	5	5	17	23	60	6	18	12	18	14	12	14	9	7	2	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1207	75	1393	71	A	0	31	65	6	25	7	11	10	23	20	10	6	2	20	23	54	4	16	21	29	5	21	12	10	5	3	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1208	73	1213	68	N	0	27	53	5	15	14	17	7	26	17	18	6	9	17	23	63	7	27	15	17	12	21	10	13	14	3	21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1218	71	1394	62	H	0	24	47	8	20	15	23	8	23	10	16	6	3	18	22	52	4	10	14	21	5	17	9	12	7	4	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1219	65	1111	59	N	0	22	61	6	29	15	18	9	27	10	13	13	4	21	20	57	5	14	14	18	10	28	9	16	7	3	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1224	88	1423	83	H	0	27	51	13	20	21	26	5	24	20	12	4	3	24	29	63	5	24	20	27	9	21	10	8	1	1	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1239	60	1190	52	H	0	23	56	6	20	8	11	11	22	8	19	9	8	15	20	58	8	24	4	14	9	20	10	13	8	5	15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1240	70	1430	66	H	0	23	55	8	16	16	20	5	32	8	8	5	1	14	23	60	6	28	14	21	10	23	9	10	2	7	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1242	75	1301	60	H	0	30	53	10	24	5	7	8	26	19	12	5	7	15	21	57	6	15	12	18	9	14	9	8	8	3	9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1246	93	1257	85	H	0	32	55	11	21	18	28	7	29	23	11	6	2	18	31	70	14	39	9	14	10	18	8	7	3	0	20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1249	74	1418	45	A	0	30	58	7	15	7	15	12	31	13	9	8	8	13	14	53	6	21	11	16	8	19	6	12	3	3	10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1251	83	1299	74	H	0	33	66	8	23	9	15	8	28	21	6	5	2	7	27	67	9	22	11	12	8	25	12	9	4	5	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1258	76	1341	75	H	0	25	52	8	22	18	25	11	22	19	18	4	6	23	25	51	3	13	22	25	2	17	16	9	9	0	24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1259	77	1291	69	A	0	22	51	9	26	24	29	6	22	14	15	15	1	17	26	57	4	21	13	17	12	23	15	19	11	2	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1262	92	1171	83	H	0	36	59	6	18	14	19	4	25	23	7	11	1	12	28	61	17	36	10	11	8	21	16	13	4	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1263	84	1145	79	A	0	33	53	7	16	11	16	5	21	21	8	2	1	11	29	54	9	21	12	14	3	15	16	6	6	2	12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1267	79	1325	70	H	0	29	55	8	19	13	19	3	27	10	11	10	3	16	25	65	9	30	11	11	7	22	17	10	7	0	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1272	87	1155	82	A	1	31	60	12	25	13	17	10	20	17	14	7	5	16	30	67	10	31	12	15	10	19	16	13	6	3	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1279	77	1379	46	N	0	26	58	13	32	12	20	12	25	17	9	12	5	14	16	49	4	23	10	15	7	23	12	16	5	8	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1280	66	1270	63	N	0	19	52	5	18	23	33	9	24	11	7	11	1	13	22	53	9	22	10	17	11	27	12	14	5	5	25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1281	88	1254	61	H	0	31	55	14	28	12	19	8	21	20	13	10	7	10	24	64	8	24	5	6	12	13	11	14	6	2	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1282	85	1132	77	H	0	32	54	11	22	10	12	3	19	16	9	6	3	14	29	56	9	23	10	14	5	17	7	13	8	2	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1300	77	1255	70	A	0	29	53	6	14	13	19	11	19	16	18	9	2	21	25	49	6	21	14	23	8	13	14	16	9	3	17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1305	105	1411	73	H	0	36	61	18	36	15	17	7	24	30	9	8	2	13	27	59	9	21	10	13	5	16	18	13	6	2	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1310	69	1384	66	H	0	25	57	13	30	6	7	6	26	17	10	4	3	8	27	58	10	25	2	4	5	25	17	7	6	3	11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1314	93	1247	67	H	0	36	67	10	31	11	23	12	33	22	10	8	6	16	26	73	10	29	5	11	11	20	15	12	7	0	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1316	89	1422	77	H	0	33	69	12	31	11	15	10	23	23	7	8	5	14	30	66	9	24	8	10	9	24	14	12	4	4	14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1328	80	1329	65	N	0	30	61	8	23	12	19	8	24	12	12	7	4	22	22	56	5	18	16	25	8	22	8	14	8	1	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1333	67	1414	55	H	0	24	52	6	17	13	17	9	27	12	20	11	4	17	20	54	6	20	9	12	6	20	14	17	13	1	19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1336	99	1164	51	H	0	38	67	11	34	12	16	9	34	31	13	7	8	11	22	62	3	14	4	6	5	20	15	18	7	1	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1337	86	1319	76	H	0	32	59	7	13	15	20	5	23	21	7	6	3	15	28	67	12	28	8	14	13	21	17	12	4	1	16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1353	66	1371	63	H	0	23	43	7	13	13	28	5	22	7	15	4	1	15	26	56	5	19	6	13	7	22	13	10	11	4	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1356	65	1122	60	A	0	24	56	6	16	11	17	11	19	12	11	3	3	19	19	48	6	21	16	24	11	23	6	14	6	2	18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025	40	1363	107	1142	100	H	1	39	74	9	27	20	29	12	27	12	14	7	1	18	38	69	12	33	12	18	5	28	18	18	6	1	22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
